"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","EDUEXP","TRY","USD_STUDENT","A","2018",17129.51,
"IRL","EDUEXP","TRY","USD_STUDENT","A","2019",17442.34,
"IRL","EDUEXP","TRY","USD_STUDENT","A","2020",17400.369,
"KOR","EDUEXP","TRY","USD_STUDENT","A","2015",10267.51,
"KOR","EDUEXP","TRY","USD_STUDENT","A","2016",10531.77,
"KOR","EDUEXP","TRY","USD_STUDENT","A","2017",10621.66,
"KOR","EDUEXP","TRY","USD_STUDENT","A","2018",11432.87,
"KOR","EDUEXP","TRY","USD_STUDENT","A","2019",11395.59,
"KOR","EDUEXP","TRY","USD_STUDENT","A","2020",12225.23,
"NLD","EDUEXP","TRY","USD_STUDENT","A","1995",11512.66,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2000",13561.51,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2005",15410.73,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2008",17292.12,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2009",17605.46,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2010",17600.03,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2011",18147.44,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2012",18757.8,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2013",19588.48,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2014",19234.18,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2015",19396.59,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2016",19873.65,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2017",20349.3,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2018",20871.4,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2019",21314.88,
"NLD","EDUEXP","TRY","USD_STUDENT","A","2020",21641.689,
"POL","EDUEXP","TRY","USD_STUDENT","A","2000",2101.609,
"POL","EDUEXP","TRY","USD_STUDENT","A","2005",4774.263,
"POL","EDUEXP","TRY","USD_STUDENT","A","2008",6130.564,
"POL","EDUEXP","TRY","USD_STUDENT","A","2009",6545.012,
"POL","EDUEXP","TRY","USD_STUDENT","A","2010",7213.292,
"POL","EDUEXP","TRY","USD_STUDENT","A","2011",6993.397,
"POL","EDUEXP","TRY","USD_STUDENT","A","2012",7731.407,
"POL","EDUEXP","TRY","USD_STUDENT","A","2013",8422.61,
"POL","EDUEXP","TRY","USD_STUDENT","A","2014",8793.359,
"POL","EDUEXP","TRY","USD_STUDENT","A","2015",9775.413,
"POL","EDUEXP","TRY","USD_STUDENT","A","2016",9155.585,
"POL","EDUEXP","TRY","USD_STUDENT","A","2017",10012.01,
"POL","EDUEXP","TRY","USD_STUDENT","A","2018",11182.9,
"POL","EDUEXP","TRY","USD_STUDENT","A","2019",13389.33,
"POL","EDUEXP","TRY","USD_STUDENT","A","2020",14488.48,
"ESP","EDUEXP","TRY","USD_STUDENT","A","1995",4441.288,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2000",6854.854,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2005",9924.17,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2008",13075.95,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2009",13254.87,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2010",13191.53,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2011",13024.6,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2012",12083.02,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2013",12699.14,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2014",12524.1,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2015",12663.99,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2016",12866.65,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2017",13430.39,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2018",13803.63,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2019",14706.57,
"ESP","EDUEXP","TRY","USD_STUDENT","A","2020",14360.87,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2011",10815.38,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2012",11227.05,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2013",11076.24,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2014",11212.34,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2015",10408.77,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2016",10592.4,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2017",9631.063,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2018",10013.34,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2019",9770.942,
"TUR","EDUEXP","TRY","USD_STUDENT","A","2020",9287.793,
"COL","EDUEXP","TRY","USD_STUDENT","A","2009",5182.598,
"COL","EDUEXP","TRY","USD_STUDENT","A","2011",4903.753,
"COL","EDUEXP","TRY","USD_STUDENT","A","2012",5210.894,
"COL","EDUEXP","TRY","USD_STUDENT","A","2013",6665.571,
"COL","EDUEXP","TRY","USD_STUDENT","A","2014",3497.565,
"COL","EDUEXP","TRY","USD_STUDENT","A","2015",4686.24,
"COL","EDUEXP","TRY","USD_STUDENT","A","2016",6145.012,
"COL","EDUEXP","TRY","USD_STUDENT","A","2017",5569.522,
"COL","EDUEXP","TRY","USD_STUDENT","A","2018",5332.845,
"COL","EDUEXP","TRY","USD_STUDENT","A","2019",4645.889,
"COL","EDUEXP","TRY","USD_STUDENT","A","2020",4980.6108,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2000",2874.55,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2005",4270.376,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2008",6341.639,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2009",4945.85,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2010",5853.362,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2011",7454.226,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2012",7411.222,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2013",8051.465,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2014",8973.597,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2015",10222.25,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2016",7601.488,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2017",8342.391,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2018",10331.44,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2019",12572.49,
"LVA","EDUEXP","TRY","USD_STUDENT","A","2020",13043.35,
"CRI","EDUEXP","TRY","USD_STUDENT","A","2013",8235.508,
"CRI","EDUEXP","TRY","USD_STUDENT","A","2020",15424.3,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2005",4502.103,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2008",5991.126,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2009",5925.511,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2010",7166.076,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2011",9132.111,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2012",8963.914,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2013",9146.985,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2014",10049.41,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2015",9694.953,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2016",7852.196,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2017",8412.116,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2018",9908.427,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2019",11431.87,
"LTU","EDUEXP","TRY","USD_STUDENT","A","2020",13629.15,
